timestamp,Button Name
2035-03-07 20:08:11.118102+00:00,Baseline Start (Start of Experiment)
2035-03-07 20:13:16.344820+00:00,Sitting
2035-03-07 20:18:14.405099+00:00,Baseline Stop
2035-03-07 20:18:29.334888+00:00,Self-Report: Start
2035-03-07 20:18:59.840085+00:00,Self-Report: Stop
2035-03-07 20:19:04.041958+00:00,Public Speaking: Introduction
2035-03-07 20:20:37.255609+00:00,Public Speaking: Preparation Start
2035-03-07 20:25:39.545142+00:00,Public Speaking: Preparation Stop
2035-03-07 20:25:48.926907+00:00,Standing
2035-03-07 20:25:52.967199+00:00,Walking
2035-03-07 20:26:57.475673+00:00,Public Speaking Start
2035-03-07 20:28:38.609751+00:00,Comment: unter 5 minuten
2035-03-07 20:31:02.286729+00:00,Comment: unter 5 minuten
2035-03-07 20:31:57.701475+00:00,Public Speaking Stop
2035-03-07 20:32:08.122353+00:00,Walking
2035-03-07 20:32:25.528140+00:00,Self-Report: Start
2035-03-07 20:32:28.453348+00:00,Sitting
2035-03-07 20:32:54.100470+00:00,Self-Report: Stop
2035-03-07 20:33:29.691406+00:00,Rest: Start
2035-03-07 20:38:36.806436+00:00,Rest: Stop
2035-03-07 20:38:43.259881+00:00,Physical: Introduction
2035-03-07 20:41:30.153006+00:00,Sitting
2035-03-07 20:41:31.638485+00:00,Standing
2035-03-07 20:41:38.923223+00:00,Physical: Start
2035-03-07 20:41:41.964203+00:00,Physical: Warmup
2035-03-07 20:42:22.319907+00:00,Comment: Location A
2035-03-07 20:43:46.530700+00:00,Physical: Intensity increase
2035-03-07 20:45:53.729805+00:00,Physical: Intensity increase
2035-03-07 20:46:43.061257+00:00,Comment: first and second intensity increase led to fast walking and faster walking
2035-03-07 20:48:02.107462+00:00,Physical: Intensity increase
2035-03-07 20:48:39.863040+00:00,Comment: jogging
2035-03-07 20:50:08.242235+00:00,Physical: Stop
2035-03-07 20:50:25.614338+00:00,Standing
2035-03-07 20:50:40.499497+00:00,Comment: drinking
2035-03-07 20:50:52.235871+00:00,Self-Report: Start
2035-03-07 20:51:20.777932+00:00,Self-Report: Stop
2035-03-07 20:51:46.471962+00:00,Rest: Start
2035-03-07 20:52:24.090519+00:00,Sitting
2035-03-07 20:52:53.962704+00:00,Comment: participant said physical activity was okay
2035-03-07 20:56:49.846110+00:00,Rest: Stop
2035-03-07 20:56:56.392523+00:00,Cognitive: Introduction
2035-03-07 20:58:19.371351+00:00,Standing
2035-03-07 20:58:20.446143+00:00,Walking
2035-03-07 20:59:00.403840+00:00,Cognitive: Start
2035-03-07 21:00:41.130884+00:00,Cognitive: Mistake
2035-03-07 21:01:40.562651+00:00,Cognitive: Mistake
2035-03-07 21:02:29.630220+00:00,Cognitive: Mistake
2035-03-07 21:02:51.881144+00:00,Cognitive: Mistake
2035-03-07 21:03:17.829426+00:00,Cognitive: Mistake
2035-03-07 21:04:15.705026+00:00,Cognitive: Stop
2035-03-07 21:04:26.430040+00:00,Walking
2035-03-07 21:04:38.351024+00:00,Self-Report: Start
2035-03-07 21:05:04.404221+00:00,Self-Report: Stop
2035-03-07 21:05:22.360163+00:00,Rest: Start
2035-03-07 21:09:29.655060+00:00,Sitting
2035-03-07 21:10:24.577426+00:00,Rest: Stop
2035-03-07 21:10:29.939483+00:00,Debriefing/Recovery Start
2035-03-07 21:15:30.113193+00:00,Debriefing/Recovery Stop (End of Experiment)
