timestamp,Button Name
2035-03-12 17:11:42.181697+00:00,Baseline Start (Start of Experiment)
2035-03-12 17:11:58.635402+00:00,Sitting
2035-03-12 17:21:44.150591+00:00,Baseline Stop
2035-03-12 17:22:00.674748+00:00,Self-Report: Start
2035-03-12 17:22:29.500551+00:00,Self-Report: Stop
2035-03-12 17:22:32.279520+00:00,Cognitive: Introduction
2035-03-12 17:23:53.146333+00:00,Standing
2035-03-12 17:23:55.314150+00:00,Walking
2035-03-12 17:24:06.426433+00:00,Standing
2035-03-12 17:25:12.411641+00:00,Cognitive: Start
2035-03-12 17:26:21.448687+00:00,Cognitive: Mistake
2035-03-12 17:26:54.980434+00:00,Cognitive: Mistake
2035-03-12 17:30:14.002440+00:00,Cognitive: Stop
2035-03-12 17:30:52.269558+00:00,Self-Report: Start
2035-03-12 17:32:02.883418+00:00,Comment: frage zu 2
2035-03-12 17:32:04.104607+00:00,Self-Report: Stop
2035-03-12 17:32:38.289056+00:00,Rest: Start
2035-03-12 17:32:45.347033+00:00,Sitting
2035-03-12 17:37:44.270081+00:00,Rest: Stop
2035-03-12 17:37:52.848118+00:00,Public Speaking: Introduction
2035-03-12 17:40:42.270019+00:00,Public Speaking: Preparation Start
2035-03-12 17:41:24.670285+00:00,Sitting
2035-03-12 17:45:51.471156+00:00,Public Speaking: Preparation Stop
2035-03-12 17:45:58.455615+00:00,Standing
2035-03-12 17:46:04.879271+00:00,Walking
2035-03-12 17:46:20.038892+00:00,Standing
2035-03-12 17:46:54.250287+00:00,Public Speaking Start
2035-03-12 17:51:58.929239+00:00,Public Speaking Stop
2035-03-12 17:52:17.396228+00:00,Standing
2035-03-12 17:52:18.619706+00:00,Walking
2035-03-12 17:52:19.747743+00:00,Walking
2035-03-12 17:52:39.681562+00:00,Self-Report: Start
2035-03-12 17:53:08.940277+00:00,Self-Report: Stop
2035-03-12 17:53:31.877289+00:00,Rest: Start
2035-03-12 17:54:31.263026+00:00,Sitting
2035-03-12 17:58:34.004408+00:00,Rest: Stop
2035-03-12 17:58:40.124770+00:00,Physical: Introduction
2035-03-12 17:59:55.049538+00:00,Standing
2035-03-12 17:59:59.526809+00:00,Comment: drinking
2035-03-12 18:00:17.230705+00:00,Comment: drinking
2035-03-12 18:00:40.610550+00:00,Walking
2035-03-12 18:01:53.666068+00:00,Physical: Start
2035-03-12 18:02:01.772699+00:00,Physical: Warmup
2035-03-12 18:04:12.426565+00:00,Physical: Intensity increase
2035-03-12 18:06:18.277238+00:00,Physical: Intensity increase
2035-03-12 18:08:23.834062+00:00,Physical: Intensity increase
2035-03-12 18:10:24.418261+00:00,Physical: Stop
2035-03-12 18:10:40.744545+00:00,Standing
2035-03-12 18:10:48.785759+00:00,Comment: drinking
2035-03-12 18:11:13.109241+00:00,Self-Report: Start
2035-03-12 18:11:49.746146+00:00,Self-Report: Stop
2035-03-12 18:12:02.429010+00:00,Sitting
2035-03-12 18:12:33.477854+00:00,Rest: Start
2035-03-12 18:17:37.022963+00:00,Rest: Stop
2035-03-12 18:20:20.638968+00:00,Debriefing/Recovery Start
2035-03-12 18:20:27.130281+00:00,Debriefing/Recovery Stop (End of Experiment)
